name,id,follower,following,year,score,bot,url
ea_p110,1029006022474493953,105,446,2018,0.2524528301886792,True,https://twitter.com/intent/user?user_id=1029006022474493953
mmdr18441747,1588404202459602944,20,60,2022,0.5142857142857143,True,https://twitter.com/intent/user?user_id=1588404202459602944
dauda_lal,1486835535532507137,28,486,2022,1.0,True,https://twitter.com/intent/user?user_id=1486835535532507137
Amirhsin46,1552859483189166080,1169,1588,2022,0.4886153846153846,True,https://twitter.com/intent/user?user_id=1552859483189166080
honarsazeh60,1584051067221778434,33,131,2022,0.6935294117647058,True,https://twitter.com/intent/user?user_id=1584051067221778434
Roseflo25425390,1348972727609257984,2916,3572,2021,1.0,True,https://twitter.com/intent/user?user_id=1348972727609257984
balkhy12,1472271454603415555,288,515,2021,0.2673010380622837,True,https://twitter.com/intent/user?user_id=1472271454603415555
mzamani85,1051084685147820032,477,2231,2018,0.2800418410041841,True,https://twitter.com/intent/user?user_id=1051084685147820032
hsnKurdestan,1480922265571233798,897,1682,2022,0.3371492204899777,True,https://twitter.com/intent/user?user_id=1480922265571233798
salehabbasi801,1559939706531504128,173,333,2022,0.3444827586206896,True,https://twitter.com/intent/user?user_id=1559939706531504128
blackwa08227628,1588224224929406977,10,239,2022,1.0,True,https://twitter.com/intent/user?user_id=1588224224929406977
SbaNasri,1480660358494892038,61,95,2022,0.2758064516129032,True,https://twitter.com/intent/user?user_id=1480660358494892038
smyh_zadh,1514639738518401025,598,1216,2022,0.3654090150250417,True,https://twitter.com/intent/user?user_id=1514639738518401025
gachsaran2020,1475811519623573508,183,773,2021,0.630163043478261,True,https://twitter.com/intent/user?user_id=1475811519623573508
zm_adt,1584492423572557825,67,123,2022,0.3255882352941177,True,https://twitter.com/intent/user?user_id=1584492423572557825
fatemeh12158091,1586205045225299968,88,111,2022,0.2244943820224719,True,https://twitter.com/intent/user?user_id=1586205045225299968
Bilal75942146,1325834426840911872,61,719,2020,1.0,True,https://twitter.com/intent/user?user_id=1325834426840911872
JnabEzrael,1588398721833762816,1,50,2022,1.0,True,https://twitter.com/intent/user?user_id=1588398721833762816
iran1111111,1547919540272521219,6,296,2022,1.0,True,https://twitter.com/intent/user?user_id=1547919540272521219
montazerz14,1520646941109112832,916,3187,2022,0.6255834242093784,True,https://twitter.com/intent/user?user_id=1520646941109112832
tayebe_alikhani,1585914991474921473,68,236,2022,0.6156521739130436,True,https://twitter.com/intent/user?user_id=1585914991474921473
sistan_man,1039151680779116544,12346,12476,2018,1.0,True,https://twitter.com/intent/user?user_id=1039151680779116544
Amirazari1763,4099872735,1928,3663,2015,0.8203297045101089,True,https://twitter.com/intent/user?user_id=4099872735
ShayestehFinan1,1419731586145144836,105,515,2021,0.7287735849056604,True,https://twitter.com/intent/user?user_id=1419731586145144836
Mohammad42074,1550742701682921472,24,128,2022,0.9216,True,https://twitter.com/intent/user?user_id=1550742701682921472
adibolmamaalek1,1587853017746907136,11,164,2022,1.0,True,https://twitter.com/intent/user?user_id=1587853017746907136
mehrdad1076,1495159598457802753,1,109,2022,1.0,True,https://twitter.com/intent/user?user_id=1495159598457802753
rRox5CGXrJhl5bK,925358669075812352,120,943,2017,0.4208429752066115,True,https://twitter.com/intent/user?user_id=925358669075812352
mersad96,1386601569278382080,1105,1851,2021,0.5020795660036167,True,https://twitter.com/intent/user?user_id=1386601569278382080
Omidxparsa,1532572603055017984,126,324,2022,0.4592125984251969,True,https://twitter.com/intent/user?user_id=1532572603055017984
ict_trader_,1526422332608237568,37,297,2022,1.0,True,https://twitter.com/intent/user?user_id=1526422332608237568
Drhossmah,1518711342101901315,11,108,2022,1.0,True,https://twitter.com/intent/user?user_id=1518711342101901315
goomnam69,1217747517292441600,80,487,2020,0.7214814814814815,True,https://twitter.com/intent/user?user_id=1217747517292441600
Navid__tanha315,1585645743213522950,14,53,2022,0.636,True,https://twitter.com/intent/user?user_id=1585645743213522950
YZD15nPeP08hquJ,1195340284483256325,641,3121,2019,0.4375233644859813,True,https://twitter.com/intent/user?user_id=1195340284483256325
dorbin_harkat,1587644125221818368,1,65,2022,1.0,True,https://twitter.com/intent/user?user_id=1587644125221818368
abn_shhr,1577215775131181056,13,60,2022,0.7714285714285716,True,https://twitter.com/intent/user?user_id=1577215775131181056
3alimortada,2260689723,12192,8440,2014,0.9,True,https://twitter.com/intent/user?user_id=2260689723
mohammad9reza,1583958953121222656,21,107,2022,0.8754545454545455,True,https://twitter.com/intent/user?user_id=1583958953121222656
Monir31168748,1588226016887152640,11,302,2022,1.0,True,https://twitter.com/intent/user?user_id=1588226016887152640
aidin202020,3377377715,101,288,2015,0.1524705882352941,False,https://twitter.com/intent/user?user_id=3377377715
sadat_twt,1580937328452898816,3,58,2022,1.0,True,https://twitter.com/intent/user?user_id=1580937328452898816
farzaniranshahy,1453513832094056453,0,2034,2021,1.0,True,https://twitter.com/intent/user?user_id=1453513832094056453
Aliakhbariazad,1242409292935938049,4706,4869,2020,1.0,True,https://twitter.com/intent/user?user_id=1242409292935938049
JosefKruger22,1541981542112706560,27,114,2022,0.7328571428571429,True,https://twitter.com/intent/user?user_id=1541981542112706560
Ahksadra,1550734067259392000,74,247,2022,0.5928000000000001,True,https://twitter.com/intent/user?user_id=1550734067259392000
dreamland301031,1588349318712401920,1,34,2022,1.0,True,https://twitter.com/intent/user?user_id=1588349318712401920
ykmontazer,1538881859404406785,299,640,2022,0.384,True,https://twitter.com/intent/user?user_id=1538881859404406785
i_hadiseh_,1588350073775136768,0,13,2022,1.0,True,https://twitter.com/intent/user?user_id=1588350073775136768
ahmadey1986,1553986955154685952,6,104,2022,1.0,True,https://twitter.com/intent/user?user_id=1553986955154685952
Mohamme92141790,1453396141647745026,7317,7294,2021,1.0,True,https://twitter.com/intent/user?user_id=1453396141647745026
seyed_zakani1,4873031667,12274,9540,2016,0.9,True,https://twitter.com/intent/user?user_id=4873031667
SeyedEbrahim98,1449288059225260037,120,225,2021,0.2789256198347107,True,https://twitter.com/intent/user?user_id=1449288059225260037
ali29910781,1588266633034108930,38,246,2022,1.0,True,https://twitter.com/intent/user?user_id=1588266633034108930
reza67550449,1261875787780808706,123,421,2020,0.4074193548387096,True,https://twitter.com/intent/user?user_id=1261875787780808706
Salim41751386,1587598104034959360,60,216,2022,0.6373770491803279,True,https://twitter.com/intent/user?user_id=1587598104034959360
OmidvarSamira,1578814615886110720,75,146,2022,0.3457894736842105,True,https://twitter.com/intent/user?user_id=1578814615886110720
Amir19123202,1247916490206195718,108,177,2020,0.1948623853211009,False,https://twitter.com/intent/user?user_id=1247916490206195718
MILITARYIRAN1,1588315293532684289,12,138,2022,1.0,True,https://twitter.com/intent/user?user_id=1588315293532684289
hejab__313,1580997527566000128,507,814,2022,0.2884251968503937,True,https://twitter.com/intent/user?user_id=1580997527566000128
raziam_man,1584441757697069061,29,160,2022,0.96,True,https://twitter.com/intent/user?user_id=1584441757697069061
alir1370akbari,1580503962184306688,0,6,2022,1.0,True,https://twitter.com/intent/user?user_id=1580503962184306688
montaghem3_13,1519759175013879809,75,233,2022,0.5518421052631579,True,https://twitter.com/intent/user?user_id=1519759175013879809
ainulward,1443816301785321474,27,1065,2021,1.0,True,https://twitter.com/intent/user?user_id=1443816301785321474
poyan99268638,1390742372737224714,325,2559,2021,1.0,True,https://twitter.com/intent/user?user_id=1390742372737224714
9tSSVCBVxBwk9uZ,1214807428774137856,394,587,2020,0.1783291139240506,False,https://twitter.com/intent/user?user_id=1214807428774137856
pouyakaveh_ir,1574881600797548555,1135,1889,2022,0.5986267605633804,True,https://twitter.com/intent/user?user_id=1574881600797548555
khodadadiiii,1219258678978711552,2679,3484,2020,1.0,True,https://twitter.com/intent/user?user_id=1219258678978711552
TaheriArefeh,1577390235226341376,3,39,2022,1.0,True,https://twitter.com/intent/user?user_id=1577390235226341376
IranSniper,1526457611759112192,430,1413,2022,0.5901160092807425,True,https://twitter.com/intent/user?user_id=1526457611759112192
Mirfarjoudi10,1471307839499030535,2547,2633,2021,1.0,True,https://twitter.com/intent/user?user_id=1471307839499030535
iranghavi_,1338461202758979587,109,200,2020,0.2181818181818181,True,https://twitter.com/intent/user?user_id=1338461202758979587
alishahrabi17,1346418080939986945,1163,2807,2021,0.7234536082474228,True,https://twitter.com/intent/user?user_id=1346418080939986945
jvadkamali231,1579479988864258051,393,569,2022,0.2599492385786802,True,https://twitter.com/intent/user?user_id=1579479988864258051
hosseinbahresaz,1487863102276313089,57,97,2022,0.3010344827586207,True,https://twitter.com/intent/user?user_id=1487863102276313089
HAJHOSSEINIQ,1587510172116811776,8,36,2022,0.72,True,https://twitter.com/intent/user?user_id=1587510172116811776
mahdiebrahimii_,1580306515311104001,156,302,2022,0.3462420382165605,True,https://twitter.com/intent/user?user_id=1580306515311104001
ghasem2019,1413865247673180162,1839,3455,2021,1.0,True,https://twitter.com/intent/user?user_id=1413865247673180162
merradddd,379780123,65,182,2011,0.1489090909090909,False,https://twitter.com/intent/user?user_id=379780123
morabbi_ir,1585768849349263360,66,244,2022,0.6555223880597014,True,https://twitter.com/intent/user?user_id=1585768849349263360
Amir75917422,1247858614670372865,189,258,2020,0.1629473684210526,False,https://twitter.com/intent/user?user_id=1247858614670372865
yadatbashad313,1001117134800478208,29628,26212,2018,1.0,True,https://twitter.com/intent/user?user_id=1001117134800478208
mswd22681265,1586683576506105856,54,978,2022,1.0,True,https://twitter.com/intent/user?user_id=1586683576506105856
RwhYgan,1588189544712642561,30,565,2022,1.0,True,https://twitter.com/intent/user?user_id=1588189544712642561
momen_e_khoda,1579137604800290817,63,184,2022,0.5175000000000001,True,https://twitter.com/intent/user?user_id=1579137604800290817
KharajiVahid,1019480375259693056,1245,4149,2018,0.3995826645264848,True,https://twitter.com/intent/user?user_id=1019480375259693056
hnu116500,1584636033496502272,13,75,2022,0.9642857142857142,True,https://twitter.com/intent/user?user_id=1584636033496502272
AbbasianNafiseh,1171446525072793606,4006,4970,2019,1.0,True,https://twitter.com/intent/user?user_id=1171446525072793606
shamim_hekmat,1470843040914939906,5510,3555,2021,1.0,True,https://twitter.com/intent/user?user_id=1470843040914939906
GhasemK52603424,1470618194364837888,359,1974,2021,0.8225,True,https://twitter.com/intent/user?user_id=1470618194364837888
Miss_ain_,1362034176464216064,1501,1379,2021,0.2754327563249001,True,https://twitter.com/intent/user?user_id=1362034176464216064
safe__house__ir,1588270514828550144,18,193,2022,1.0,True,https://twitter.com/intent/user?user_id=1588270514828550144
Petros_Iran,1586104261355732994,15,65,2022,0.73125,True,https://twitter.com/intent/user?user_id=1586104261355732994
Sobhanroh,1510012041305669640,56,73,2022,0.2305263157894737,True,https://twitter.com/intent/user?user_id=1510012041305669640
AliAmin95075849,1586012981413961728,30,112,2022,0.6503225806451614,True,https://twitter.com/intent/user?user_id=1586012981413961728
mohammadjj84,1572499125546934273,6,44,2022,1.0,True,https://twitter.com/intent/user?user_id=1572499125546934273
about_fbn,1587516913063698436,87,162,2022,0.3313636363636363,True,https://twitter.com/intent/user?user_id=1587516913063698436
r_tashakoriiii,1332782399890083840,16639,10292,2020,1.0,True,https://twitter.com/intent/user?user_id=1332782399890083840
HadiMashhadi1,1382709664534646788,90,425,2021,0.7005494505494505,True,https://twitter.com/intent/user?user_id=1382709664534646788
MODAFEY_HAREM,1515806031972114432,384,694,2022,0.3244675324675324,True,https://twitter.com/intent/user?user_id=1515806031972114432
sajjadlolohari,1403428004915712002,31,192,2021,0.9000000000000001,True,https://twitter.com/intent/user?user_id=1403428004915712002
Hussein_std,1587222641449934848,20,182,2022,1.0,True,https://twitter.com/intent/user?user_id=1587222641449934848
myphon8005,1588210957439868929,4,22,2022,0.792,True,https://twitter.com/intent/user?user_id=1588210957439868929
n_binam,1247389403691057160,2198,1430,2020,0.1560709413369713,False,https://twitter.com/intent/user?user_id=1247389403691057160
Sadrajafaryazd2,1411608692932366338,291,459,2021,0.2357876712328767,True,https://twitter.com/intent/user?user_id=1411608692932366338
nsa43705361,1484219340102803460,5896,5909,2022,1.0,True,https://twitter.com/intent/user?user_id=1484219340102803460
mehran43573156,1586452581605412865,6,55,2022,1.0,True,https://twitter.com/intent/user?user_id=1586452581605412865
LydaAhmdy,1586961553881956353,41,70,2022,0.3,True,https://twitter.com/intent/user?user_id=1586961553881956353
Saleh2003_,1588136168377532423,7,41,2022,0.9225,True,https://twitter.com/intent/user?user_id=1588136168377532423
mhimani6,1572215684083466241,8,37,2022,0.74,True,https://twitter.com/intent/user?user_id=1572215684083466241
mahdi56050334,1587705458088968192,26,139,2022,0.9266666666666666,True,https://twitter.com/intent/user?user_id=1587705458088968192
hsty65148622,1588126360588804096,0,12,2022,1.0,True,https://twitter.com/intent/user?user_id=1588126360588804096
j_jafari_lawyer,1488065286330793986,30,82,2022,0.4761290322580646,True,https://twitter.com/intent/user?user_id=1488065286330793986
b_golzarian,1580447617707900928,135,193,2022,0.2554411764705883,True,https://twitter.com/intent/user?user_id=1580447617707900928
AryanRad5,1588234483941113859,21,136,2022,1.0,True,https://twitter.com/intent/user?user_id=1588234483941113859
saeedsh880,1496940480394936330,18,411,2022,1.0,True,https://twitter.com/intent/user?user_id=1496940480394936330
RastgooMarzie,1429074978708889602,28,71,2021,0.3672413793103448,True,https://twitter.com/intent/user?user_id=1429074978708889602
STaramideh,1417813951467999235,877,957,2021,0.1634965831435079,False,https://twitter.com/intent/user?user_id=1417813951467999235
Hjalmar1Schacht,1565387317833256961,0,46,2022,1.0,True,https://twitter.com/intent/user?user_id=1565387317833256961
asal_karimian,1587222153757433856,33,130,2022,0.6882352941176471,True,https://twitter.com/intent/user?user_id=1587222153757433856
Fa_hadid98,1136296559979745281,1047,423,2019,0.0363263358778625,False,https://twitter.com/intent/user?user_id=1136296559979745281
helma_saberian,1587225454221660160,28,105,2022,0.6517241379310345,True,https://twitter.com/intent/user?user_id=1587225454221660160
zed_kaf110,1588255499073769472,22,62,2022,0.4852173913043478,True,https://twitter.com/intent/user?user_id=1588255499073769472
Toooooohid1,1208714145480282113,877,1840,2019,0.1886104783599088,False,https://twitter.com/intent/user?user_id=1208714145480282113
ZpMwzKtx1F6jcut,1301021733810511873,4,16,2020,0.384,True,https://twitter.com/intent/user?user_id=1301021733810511873
javanak14,1566456891236048901,971,4998,2022,0.9255555555555556,True,https://twitter.com/intent/user?user_id=1566456891236048901
sogooli55,1390935008542605314,1982,3095,2021,1.0,True,https://twitter.com/intent/user?user_id=1390935008542605314
ArtTra03647673,1522686449124061184,64,322,2022,0.8916923076923078,True,https://twitter.com/intent/user?user_id=1522686449124061184
esmael5327,1582853687436840966,29,138,2022,0.8279999999999998,True,https://twitter.com/intent/user?user_id=1582853687436840966
Mostame_AAzad,1576385333276672002,27,92,2022,0.5914285714285714,True,https://twitter.com/intent/user?user_id=1576385333276672002
Arash2784,4175832557,455,1428,2015,0.1691052631578947,False,https://twitter.com/intent/user?user_id=4175832557
Atlas_31383,1582662884840054786,47,134,2022,0.5025000000000001,True,https://twitter.com/intent/user?user_id=1582662884840054786
maedeh_tb,1587186451577536519,53,171,2022,0.57,True,https://twitter.com/intent/user?user_id=1587186451577536519
60Imparator,1530470366224719873,1348,4753,2022,1.0,True,https://twitter.com/intent/user?user_id=1530470366224719873
afshonism,1568587144259665922,266,327,2022,0.2204494382022472,True,https://twitter.com/intent/user?user_id=1568587144259665922
lyrdashryfy7,1527636773731540992,130,277,2022,0.3806106870229008,True,https://twitter.com/intent/user?user_id=1527636773731540992
armani_ehsan,1585323831987773441,36,303,2022,1.0,True,https://twitter.com/intent/user?user_id=1585323831987773441
leila_es1996,1584978328099995650,428,417,2022,0.1749650349650349,False,https://twitter.com/intent/user?user_id=1584978328099995650
Ali51037900,776145940386373634,1850,1289,2016,0.0752090761750405,False,https://twitter.com/intent/user?user_id=776145940386373634
hamidgh44895950,1587391785130672128,18,50,2022,0.4736842105263158,True,https://twitter.com/intent/user?user_id=1587391785130672128
choopan14,1390993580261400576,1470,2217,2021,0.4521414004078858,True,https://twitter.com/intent/user?user_id=1390993580261400576
saeeddh190,1585236062149935106,85,382,2022,0.7995348837209302,True,https://twitter.com/intent/user?user_id=1585236062149935106
mesbahfamily800,1580509987998146560,19,76,2022,0.6839999999999999,True,https://twitter.com/intent/user?user_id=1580509987998146560
Mohsendavoudi5,1333322257612107776,423,923,2020,0.2612264150943396,True,https://twitter.com/intent/user?user_id=1333322257612107776
davood78317742,1473419062436937734,178,1310,2021,1.0,True,https://twitter.com/intent/user?user_id=1473419062436937734
sdmahdihosseini,938818578400337921,1440,3091,2017,0.2316641221374046,True,https://twitter.com/intent/user?user_id=938818578400337921
alibarati1987,431328448,2423,4417,2011,0.54,True,https://twitter.com/intent/user?user_id=431328448
alprazolam1373,1150318852397502464,327,820,2019,0.2249999999999999,True,https://twitter.com/intent/user?user_id=1150318852397502464
tmhoseini,1584260171945189377,1,30,2022,1.0,True,https://twitter.com/intent/user?user_id=1584260171945189377
MrgholamzadehI,1358287636952043520,726,941,2021,0.1941540577716644,False,https://twitter.com/intent/user?user_id=1358287636952043520
fosanlo,1579780946013847552,124,304,2022,0.43776,True,https://twitter.com/intent/user?user_id=1579780946013847552
MardJwan,1582241965017600000,21,449,2022,1.0,True,https://twitter.com/intent/user?user_id=1582241965017600000
amirmahdi_b_313,1585741184105938948,148,33,2022,0.0398657718120805,False,https://twitter.com/intent/user?user_id=1585741184105938948
Mohamad_r_bayat,1213086166196445185,58,130,2020,0.2644067796610169,True,https://twitter.com/intent/user?user_id=1213086166196445185
FatemeTjj,1187842000638435328,1136,1255,2019,0.1986807387862796,False,https://twitter.com/intent/user?user_id=1187842000638435328
Rasuol52703891,1551213456891822087,42,146,2022,0.6111627906976744,True,https://twitter.com/intent/user?user_id=1551213456891822087
anaseri_i,1587873258669576193,131,148,2022,0.2018181818181818,True,https://twitter.com/intent/user?user_id=1587873258669576193
YBrandaz,1543209693849567235,694,1033,2022,0.2675395683453237,True,https://twitter.com/intent/user?user_id=1543209693849567235
chamani_mahdi,1057254719880601601,68,195,2018,0.1695652173913043,False,https://twitter.com/intent/user?user_id=1057254719880601601
Akkaohs,1507972498800922626,746,1533,2022,0.3693975903614458,True,https://twitter.com/intent/user?user_id=1507972498800922626
mpadashh,4828704333,100,224,2016,0.1197623762376237,False,https://twitter.com/intent/user?user_id=4828704333
ensaaff,1584160026956075010,38,185,2022,0.8538461538461538,True,https://twitter.com/intent/user?user_id=1584160026956075010
saeid_ghd,1388379181331984384,60,89,2021,0.2188524590163934,True,https://twitter.com/intent/user?user_id=1388379181331984384
AlhussainiJawad,1329094433690816513,85,725,2020,1.0,True,https://twitter.com/intent/user?user_id=1329094433690816513
keshvari65,1415330472356454405,2900,4048,2021,1.0,True,https://twitter.com/intent/user?user_id=1415330472356454405
asfhan381,1534887918363459585,386,954,2022,0.4437209302325581,True,https://twitter.com/intent/user?user_id=1534887918363459585
amiza_khzrlo,1101155648962785280,159,280,2019,0.1575,False,https://twitter.com/intent/user?user_id=1101155648962785280
iiatyii,1586033586213355529,55,107,2022,0.3439285714285714,True,https://twitter.com/intent/user?user_id=1586033586213355529
Ahmet61947269,1345438694422020098,152,278,2021,0.2725490196078431,True,https://twitter.com/intent/user?user_id=1345438694422020098
AlirezaAr1990,1156628292771942400,29,96,2019,0.288,True,https://twitter.com/intent/user?user_id=1156628292771942400
rswl64203451,1584140452894281728,0,13,2022,1.0,True,https://twitter.com/intent/user?user_id=1584140452894281728
Etelateroozir,1401062839557705730,506,549,2021,0.1624260355029586,False,https://twitter.com/intent/user?user_id=1401062839557705730
mahdi60927373,1588206572806848517,4,87,2022,1.0,True,https://twitter.com/intent/user?user_id=1588206572806848517
FerhadHussaini,1397623647003717636,2,57,2021,1.0,True,https://twitter.com/intent/user?user_id=1397623647003717636
Dibaj85,1409775669379280896,1028,1393,2021,0.4061224489795917,True,https://twitter.com/intent/user?user_id=1409775669379280896
athar_torabi,1587099428673970179,615,134,2022,0.0391558441558441,False,https://twitter.com/intent/user?user_id=1587099428673970179
kanize_madar135,1367040111951503361,1031,1276,2021,0.3709302325581395,True,https://twitter.com/intent/user?user_id=1367040111951503361
Sh_Smj97,1581863507083071488,11,82,2022,1.0,True,https://twitter.com/intent/user?user_id=1581863507083071488
zare_ardeshir,2795407993,21,622,2014,1.0,True,https://twitter.com/intent/user?user_id=2795407993
zizi1990m,1583490433782530051,16,72,2022,0.7623529411764707,True,https://twitter.com/intent/user?user_id=1583490433782530051
AmirFrm87,1588211561906044929,1,137,2022,1.0,True,https://twitter.com/intent/user?user_id=1588211561906044929
hazrate_mashogh,1359386678062960640,532,448,2021,0.1260787992495309,False,https://twitter.com/intent/user?user_id=1359386678062960640
hazrate_mashogh,1359386678062960640,531,448,2021,0.1263157894736842,False,https://twitter.com/intent/user?user_id=1359386678062960640
ahamdi34315517,1404286462368129024,4,85,2021,1.0,True,https://twitter.com/intent/user?user_id=1404286462368129024
sb121621,1587775691776401409,8,120,2022,1.0,True,https://twitter.com/intent/user?user_id=1587775691776401409
Rashidhassani10,1379360942723567617,2,9,2021,0.45,True,https://twitter.com/intent/user?user_id=1379360942723567617
sarrbazseyedAli,1433402577547317252,4682,5044,2021,1.0,True,https://twitter.com/intent/user?user_id=1433402577547317252
_moshber_,757857627900555266,13083,13027,2016,0.9,True,https://twitter.com/intent/user?user_id=757857627900555266
RahimiBarana,1394352361360011274,6874,6980,2021,1.0,True,https://twitter.com/intent/user?user_id=1394352361360011274
Mahdija6,1396885142342299649,642,1534,2021,0.3578538102643857,True,https://twitter.com/intent/user?user_id=1396885142342299649
Taha18045634,1514497038578237440,553,638,2022,0.2072924187725631,True,https://twitter.com/intent/user?user_id=1514497038578237440
MarziiGh,1579096368274034689,64,261,2022,0.7227692307692308,True,https://twitter.com/intent/user?user_id=1579096368274034689
parsom10,1289154209984765954,860,1346,2020,0.187595818815331,False,https://twitter.com/intent/user?user_id=1289154209984765954
fatemehtaheeri,1582432836413530113,32,78,2022,0.4254545454545454,True,https://twitter.com/intent/user?user_id=1582432836413530113
killer_man1274,1554938982806433793,25,121,2022,0.8376923076923078,True,https://twitter.com/intent/user?user_id=1554938982806433793
mokhtar8818,1538154552830091265,13,211,2022,1.0,True,https://twitter.com/intent/user?user_id=1538154552830091265
JmylyRda,1586111865876348928,21,388,2022,1.0,True,https://twitter.com/intent/user?user_id=1586111865876348928
NNnezarat,1587482306947817478,25,232,2022,1.0,True,https://twitter.com/intent/user?user_id=1587482306947817478
Majid_meraji,716718238294409216,66,277,2016,0.2232537313432835,True,https://twitter.com/intent/user?user_id=716718238294409216
gosteham1,1582667027902304256,3,47,2022,1.0,True,https://twitter.com/intent/user?user_id=1582667027902304256
hdhrye63y3u3hdh,1577798124378136582,8,309,2022,1.0,True,https://twitter.com/intent/user?user_id=1577798124378136582
Chojieun43Min,3180084444,152,1424,2015,0.5025882352941177,True,https://twitter.com/intent/user?user_id=3180084444
Chojieun43Min,3180084444,152,1424,2015,0.5025882352941177,True,https://twitter.com/intent/user?user_id=3180084444
AHeydarifard,1123571240860516355,26,350,2019,1.0,True,https://twitter.com/intent/user?user_id=1123571240860516355
Mahya13931401,1588188040614227969,57,356,2022,1.0,True,https://twitter.com/intent/user?user_id=1588188040614227969
Dr81689875,1429341716323176448,2563,4704,2021,1.0,True,https://twitter.com/intent/user?user_id=1429341716323176448
hassanhus0,1265667232111222785,131,326,2020,0.2963636363636364,True,https://twitter.com/intent/user?user_id=1265667232111222785
zeynab61400,1588081463534256129,103,466,2022,0.8065384615384615,True,https://twitter.com/intent/user?user_id=1588081463534256129
mohsenalkapon,874691596134092800,21,62,2017,0.1521818181818182,False,https://twitter.com/intent/user?user_id=874691596134092800
keyvan09812,1512752165357592580,555,549,2022,0.1777338129496403,False,https://twitter.com/intent/user?user_id=1512752165357592580
faranak75321,1569637565560664066,63,207,2022,0.5821875000000001,True,https://twitter.com/intent/user?user_id=1569637565560664066
farzanehsharghi,1100639407009423360,1534,1642,2019,0.7701889250814331,True,https://twitter.com/intent/user?user_id=1100639407009423360
WhoHosein,1247475614291918850,1371,941,2020,0.0823032069970845,False,https://twitter.com/intent/user?user_id=1247475614291918850
Zhmns2,1305823248723173377,234,274,2020,0.1399148936170212,False,https://twitter.com/intent/user?user_id=1305823248723173377
Farzad_Ret,1414573852970078208,1881,1993,2021,1.0,True,https://twitter.com/intent/user?user_id=1414573852970078208
Surena_p,1475988145959317504,653,1823,2021,0.4181192660550459,True,https://twitter.com/intent/user?user_id=1475988145959317504
mozhgan400,1585595843784196097,85,199,2022,0.4165116279069768,True,https://twitter.com/intent/user?user_id=1585595843784196097
Amir55041010,1291818020722049025,127,370,2020,0.346875,True,https://twitter.com/intent/user?user_id=1291818020722049025
setayesh2001,1243861008365608960,216,88,2020,0.048663594470046,False,https://twitter.com/intent/user?user_id=1243861008365608960
alyas_shykhy,1533652725430468609,620,1676,2022,0.4857971014492753,True,https://twitter.com/intent/user?user_id=1533652725430468609
PolisiPers,1578062376116649987,95,311,2022,0.583125,True,https://twitter.com/intent/user?user_id=1578062376116649987
MiladMaghami,1586687433495744512,6,37,2022,0.9514285714285712,True,https://twitter.com/intent/user?user_id=1586687433495744512
videoirani,1586433549602889728,144,389,2022,0.4828965517241379,True,https://twitter.com/intent/user?user_id=1586433549602889728
lyr72434313,1583407054529642496,11,84,2022,1.0,True,https://twitter.com/intent/user?user_id=1583407054529642496
Mohamma15083038,1583930787702968320,14,69,2022,0.8279999999999998,True,https://twitter.com/intent/user?user_id=1583930787702968320
