name,id,follower,following,year,score,bot,url
khwdsakhth1,1571764429850656768,12,19,2022,0.2630769230769231,True,https://twitter.com/intent/user?user_id=1571764429850656768
sajad44649510,1573946627269730304,138,383,2022,0.4959712230215828,True,https://twitter.com/intent/user?user_id=1573946627269730304
Kh_hamidi74,1581040630008004611,25,160,2022,1.0,True,https://twitter.com/intent/user?user_id=1581040630008004611
LypwrYsy,1563452299019972609,319,652,2022,0.36675,True,https://twitter.com/intent/user?user_id=1563452299019972609
AmirMomhamadi,1578215169993441280,1,106,2022,1.0,True,https://twitter.com/intent/user?user_id=1578215169993441280
slm_m5673,1579443300221722627,95,226,2022,0.4237499999999999,True,https://twitter.com/intent/user?user_id=1579443300221722627
M0h3en_8,1564355634266624001,499,937,2022,0.33732,True,https://twitter.com/intent/user?user_id=1564355634266624001
NAZANIN_MS1370,1400102907987566599,6553,6413,2021,1.0,True,https://twitter.com/intent/user?user_id=1400102907987566599
pelahi37,1580484444204457985,156,483,2022,0.5537579617834396,True,https://twitter.com/intent/user?user_id=1580484444204457985
mahdi_alz79,1340016355664343043,1225,3818,2020,1.0,True,https://twitter.com/intent/user?user_id=1340016355664343043
besmillahkhansi,1346869382232887297,1041,3784,2021,1.0,True,https://twitter.com/intent/user?user_id=1346869382232887297
HosseinAgha13,1573527101055111168,309,715,2022,0.4151612903225806,True,https://twitter.com/intent/user?user_id=1573527101055111168
MmdJlaly,1579685464180609026,227,1264,2022,0.9978947368421054,True,https://twitter.com/intent/user?user_id=1579685464180609026
aqay_hsyny,1577485307884277765,27,171,2022,1.0,True,https://twitter.com/intent/user?user_id=1577485307884277765
ah449455,1574762552957243393,160,799,2022,0.8932919254658385,True,https://twitter.com/intent/user?user_id=1574762552957243393
Koomeil_213,1231707173144662022,2055,3134,2020,1.0,True,https://twitter.com/intent/user?user_id=1231707173144662022
_mahdi_hosseini,1580379447353659392,89,599,2022,1.0,True,https://twitter.com/intent/user?user_id=1580379447353659392
_mstrbyn_,1571758417567432709,1002,1710,2022,1.0,True,https://twitter.com/intent/user?user_id=1571758417567432709
sn51958476,1574239310089527296,114,273,2022,0.4273043478260869,True,https://twitter.com/intent/user?user_id=1574239310089527296
s2_sajjad,1381733067879018496,526,1288,2021,0.3666034155597722,True,https://twitter.com/intent/user?user_id=1381733067879018496
ir_media1,1290734127449354243,8286,2501,2020,1.0,True,https://twitter.com/intent/user?user_id=1290734127449354243
dialame57,1575061401936269314,299,930,2022,0.558,True,https://twitter.com/intent/user?user_id=1575061401936269314
shabanijou1,1579900090772180992,39,1162,2022,1.0,True,https://twitter.com/intent/user?user_id=1579900090772180992
Mj_asgari1,1576083336396775424,219,708,2022,0.5792727272727273,True,https://twitter.com/intent/user?user_id=1576083336396775424
HkymyMhmdkhan,1580969432180035589,13,47,2022,0.6042857142857143,True,https://twitter.com/intent/user?user_id=1580969432180035589
Zare_1368,1566471161126559744,85,103,2022,0.2155813953488372,True,https://twitter.com/intent/user?user_id=1566471161126559744
kavvir_boy,1579471421922762759,126,267,2022,0.3784251968503936,True,https://twitter.com/intent/user?user_id=1579471421922762759
Hossein91800669,1579769404140789760,93,641,2022,1.0,True,https://twitter.com/intent/user?user_id=1579769404140789760
haj_amir83,1551540813108240384,524,1371,2022,0.4700571428571428,True,https://twitter.com/intent/user?user_id=1551540813108240384
yamohammad_3135,1580877661488009221,18,51,2022,0.4831578947368421,True,https://twitter.com/intent/user?user_id=1580877661488009221
nazanina118,1580690719466987529,9,159,2022,1.0,True,https://twitter.com/intent/user?user_id=1580690719466987529
ya_zahra03,1577357360607141888,44,95,2022,0.38,True,https://twitter.com/intent/user?user_id=1577357360607141888
dnsmnd3,1571766262153322497,399,707,2022,0.31815,True,https://twitter.com/intent/user?user_id=1571766262153322497
amirhosein_m133,1578786438094753793,170,600,2022,0.631578947368421,True,https://twitter.com/intent/user?user_id=1578786438094753793
edalati_farshid,1580705039101878274,26,576,2022,1.0,True,https://twitter.com/intent/user?user_id=1580705039101878274
Fateme313_,1511485491430006789,614,936,2022,0.2739512195121951,True,https://twitter.com/intent/user?user_id=1511485491430006789
seyedseyed1986,1580049474059108352,37,257,2022,1.0,True,https://twitter.com/intent/user?user_id=1580049474059108352
aliakba678,1579514666124025861,141,250,2022,0.3169014084507042,True,https://twitter.com/intent/user?user_id=1579514666124025861
amirrez4531,1566832040636567555,269,589,2022,0.3926666666666666,True,https://twitter.com/intent/user?user_id=1566832040636567555
fahimeh_qsmi,1563481274719023104,391,634,2022,0.2911224489795918,True,https://twitter.com/intent/user?user_id=1563481274719023104
gomnami_bejooy,1155616774370369536,422,1387,2019,0.2951063829787234,True,https://twitter.com/intent/user?user_id=1155616774370369536
zeinab_1998_,1292090746959532036,1060,1079,2020,0.9762865221489162,True,https://twitter.com/intent/user?user_id=1292090746959532036
para_dox_1,1579054673373405185,158,309,2022,0.349811320754717,True,https://twitter.com/intent/user?user_id=1579054673373405185
hosseinyl_iran,1571751014054694915,438,1162,2022,0.4764464692482915,True,https://twitter.com/intent/user?user_id=1571751014054694915
Sepidaar2020,1247184941906968582,1067,1617,2020,1.0,True,https://twitter.com/intent/user?user_id=1247184941906968582
cute_little77,1514219418892517382,225,945,2022,0.7526548672566373,True,https://twitter.com/intent/user?user_id=1514219418892517382
SBalywy,1580466764101607424,28,179,2022,1.0,True,https://twitter.com/intent/user?user_id=1580466764101607424
Mahdieh19263708,1579872506265174018,200,951,2022,0.851641791044776,True,https://twitter.com/intent/user?user_id=1579872506265174018
moamso74,1391379749407281153,689,1196,2021,0.26,True,https://twitter.com/intent/user?user_id=1391379749407281153
Sayedfa73517156,1576929916922347521,56,224,2022,0.7073684210526315,True,https://twitter.com/intent/user?user_id=1576929916922347521
aksakal78,784678303500296192,116,726,2016,0.335076923076923,True,https://twitter.com/intent/user?user_id=784678303500296192
sahar85352754,1572319835895250946,371,788,2022,0.3812903225806451,True,https://twitter.com/intent/user?user_id=1572319835895250946
tekaver313,1575250876742176779,390,1337,2022,0.6154987212276215,True,https://twitter.com/intent/user?user_id=1575250876742176779
aliakbarabbasy,1213878476383506433,252,1177,2020,0.5582608695652174,True,https://twitter.com/intent/user?user_id=1213878476383506433
yaser_310,1572233653068890112,495,1257,2022,0.4561693548387096,True,https://twitter.com/intent/user?user_id=1572233653068890112
shohada_rahe,1577155990910210049,22,65,2022,0.5086956521739131,True,https://twitter.com/intent/user?user_id=1577155990910210049
Fati13594,1477636609571008523,544,705,2022,0.2328440366972476,True,https://twitter.com/intent/user?user_id=1477636609571008523
majidmm110,1492212656178176004,344,860,2022,0.448695652173913,True,https://twitter.com/intent/user?user_id=1492212656178176004
sadqy_sadq,1531669965459292169,394,857,2022,0.3905316455696202,True,https://twitter.com/intent/user?user_id=1531669965459292169
Ali07819265,1222969400149651456,878,1608,2020,0.2195221843003413,True,https://twitter.com/intent/user?user_id=1222969400149651456
shahab_sang88,1568260948414062592,375,1080,2022,0.5170212765957447,True,https://twitter.com/intent/user?user_id=1568260948414062592
Amirhossein908,1579848366187585538,67,253,2022,0.6697058823529412,True,https://twitter.com/intent/user?user_id=1579848366187585538
nora_banoo,1580107485507190784,787,1685,2022,0.3848984771573603,True,https://twitter.com/intent/user?user_id=1580107485507190784
MosawyMahdi,1580121221492088835,46,86,2022,0.3293617021276596,True,https://twitter.com/intent/user?user_id=1580121221492088835
Alirahm58318858,1577314186337701889,351,1082,2022,0.5532954545454545,True,https://twitter.com/intent/user?user_id=1577314186337701889
HsnyWrsy,1577184241330298882,44,177,2022,0.708,True,https://twitter.com/intent/user?user_id=1577184241330298882
lsyny72203848,1579564187403096083,464,1590,2022,0.6154838709677419,True,https://twitter.com/intent/user?user_id=1579564187403096083
WahidSa80041311,1419232899027685386,188,1498,2021,1.0,True,https://twitter.com/intent/user?user_id=1419232899027685386
NaserFarzam,1571451680117366784,251,926,2022,0.6614285714285715,True,https://twitter.com/intent/user?user_id=1571451680117366784
havadokht401,1497676982791905280,5050,3922,2022,1.0,True,https://twitter.com/intent/user?user_id=1497676982791905280
AlijanAhmadi17,1576790828693037057,210,596,2022,0.5084360189573459,True,https://twitter.com/intent/user?user_id=1576790828693037057
FaizurahmanW,1577578525695135745,16,255,2022,1.0,True,https://twitter.com/intent/user?user_id=1577578525695135745
GulistanRezai,1579976912042180608,13,72,2022,0.9257142857142858,True,https://twitter.com/intent/user?user_id=1579976912042180608
majnon_heydar,1383162757210587136,108,285,2021,0.3922018348623853,True,https://twitter.com/intent/user?user_id=1383162757210587136
Economist_Er,1334620433480605696,178,805,2020,0.5396648044692737,True,https://twitter.com/intent/user?user_id=1334620433480605696
AbdolhadiG,1184306847513219072,409,1142,2019,0.2506829268292683,True,https://twitter.com/intent/user?user_id=1184306847513219072
Shahristani88,1577750503798325270,17,166,2022,1.0,True,https://twitter.com/intent/user?user_id=1577750503798325270
synlsyn770861,1563186303134728192,399,558,2022,0.2511,True,https://twitter.com/intent/user?user_id=1563186303134728192
Mushtaq36802978,1487485040871288838,818,2147,2022,0.4718681318681318,True,https://twitter.com/intent/user?user_id=1487485040871288838
abdolmahdi51214,1578080081800564737,225,1333,2022,1.0,True,https://twitter.com/intent/user?user_id=1578080081800564737
mmo14011,1574288566515032065,376,702,2022,0.3351724137931035,True,https://twitter.com/intent/user?user_id=1574288566515032065
f4t3m3h_x,1564941519638913024,1006,1159,2022,1.0,True,https://twitter.com/intent/user?user_id=1564941519638913024
nakhodajan,1579864640787456006,23,208,2022,1.0,True,https://twitter.com/intent/user?user_id=1579864640787456006
TAK61816766,1566940100918775808,135,1171,2022,1.0,True,https://twitter.com/intent/user?user_id=1566940100918775808
Mohamma66917142,1575893330671673347,371,1281,2022,0.6198387096774194,True,https://twitter.com/intent/user?user_id=1575893330671673347
amirali6522,1573674626244280320,58,163,2022,0.4972881355932204,True,https://twitter.com/intent/user?user_id=1573674626244280320
davood_bg,2568381248,5213,4539,2014,0.9,True,https://twitter.com/intent/user?user_id=2568381248
Humanity202010,1574974660734763008,758,2295,2022,0.5442687747035573,True,https://twitter.com/intent/user?user_id=1574974660734763008
mohsen62520626,1579228273032183808,118,597,2022,0.9030252100840336,True,https://twitter.com/intent/user?user_id=1579228273032183808
narges__mhm,1579805301800321024,8,13,2022,0.26,True,https://twitter.com/intent/user?user_id=1579805301800321024
HadiKohandel1,1126024751665651714,5275,2813,2019,1.0,True,https://twitter.com/intent/user?user_id=1126024751665651714
off_tarkesh,1550534578120626183,464,1035,2022,0.4006451612903225,True,https://twitter.com/intent/user?user_id=1550534578120626183
mnwr020620345,1579375542004060162,11,39,2022,0.585,True,https://twitter.com/intent/user?user_id=1579375542004060162
biedea121,1538631442493841410,204,428,2022,0.3758048780487805,True,https://twitter.com/intent/user?user_id=1538631442493841410
ali53283151,1579756961184235520,1,26,2022,1.0,True,https://twitter.com/intent/user?user_id=1579756961184235520
mokarbalaei,1575296110867906560,113,309,2022,0.4878947368421052,True,https://twitter.com/intent/user?user_id=1575296110867906560
MohammadiArefa,1578310924288622592,59,245,2022,0.735,True,https://twitter.com/intent/user?user_id=1578310924288622592
osati_ir,2604917364,364,1589,2014,0.2350849315068493,True,https://twitter.com/intent/user?user_id=2604917364
frahimi1281,1564684125549826050,294,588,2022,0.3587796610169492,True,https://twitter.com/intent/user?user_id=1564684125549826050
KhanumeDabir,1574579148420431889,208,508,2022,0.4375119617224879,True,https://twitter.com/intent/user?user_id=1574579148420431889
MFSORIGINAL,1384810852218515457,318,1611,2021,0.7575235109717869,True,https://twitter.com/intent/user?user_id=1384810852218515457
SaeedMahamadi,1464239669999194112,5,22,2021,0.55,True,https://twitter.com/intent/user?user_id=1464239669999194112
MhsnQlndry,1579303804310265857,47,264,2022,0.99,True,https://twitter.com/intent/user?user_id=1579303804310265857
alavi030809,1574572715113160704,30,101,2022,0.5864516129032259,True,https://twitter.com/intent/user?user_id=1574572715113160704
Alirazmposh,1381890916114382849,1435,1722,2021,1.0,True,https://twitter.com/intent/user?user_id=1381890916114382849
sara00ps,1556979581835526147,397,706,2022,0.3192964824120603,True,https://twitter.com/intent/user?user_id=1556979581835526147
mohammadnaem17,1578076291844214784,276,1289,2022,0.8376173285198557,True,https://twitter.com/intent/user?user_id=1578076291844214784
rmt31018237,1579647428323680258,7,54,2022,1.0,True,https://twitter.com/intent/user?user_id=1579647428323680258
khdadad_ahmdy,1578653228778004483,122,353,2022,0.5165853658536586,True,https://twitter.com/intent/user?user_id=1578653228778004483
abb61842293,1570057715455598592,77,579,2022,1.0,True,https://twitter.com/intent/user?user_id=1570057715455598592
HamidrezaRajae8,1577164150052163584,19,271,2022,1.0,True,https://twitter.com/intent/user?user_id=1577164150052163584
divanah420,1578159275188404226,28,79,2022,0.4903448275862068,True,https://twitter.com/intent/user?user_id=1578159275188404226
nilmah20,1579510382783352832,30,87,2022,0.5051612903225807,True,https://twitter.com/intent/user?user_id=1579510382783352832
MogahidMohagir,1579129383289294848,275,707,2022,0.4610869565217392,True,https://twitter.com/intent/user?user_id=1579129383289294848
JalalSalahshor,1578928966253117440,34,108,2022,0.5554285714285715,True,https://twitter.com/intent/user?user_id=1578928966253117440
sharafkhah4,1542263062622834689,197,350,2022,0.3181818181818182,True,https://twitter.com/intent/user?user_id=1542263062622834689
mohamadamlak,1579242289049788417,150,606,2022,0.7223841059602648,True,https://twitter.com/intent/user?user_id=1579242289049788417
FadyLwyt,1579485528046575616,257,312,2022,0.2176744186046511,True,https://twitter.com/intent/user?user_id=1579485528046575616
HjNsI6uMACeUft9,1286963051082715136,347,1499,2020,0.516896551724138,True,https://twitter.com/intent/user?user_id=1286963051082715136
AAbdi94,1438385621102383105,138,493,2021,0.5320143884892087,True,https://twitter.com/intent/user?user_id=1438385621102383105
Amir_alit,1579180877610885120,123,437,2022,0.6343548387096776,True,https://twitter.com/intent/user?user_id=1579180877610885120
msadegh_abdi,1576098538261401601,214,590,2022,0.4939534883720929,True,https://twitter.com/intent/user?user_id=1576098538261401601
nazi4476,1579490602105901057,19,65,2022,0.585,True,https://twitter.com/intent/user?user_id=1579490602105901057
voiceofmuslim01,1562062358112919552,99,559,2022,1.0,True,https://twitter.com/intent/user?user_id=1562062358112919552
EbrahimeJawad,1578682324438376448,44,640,2022,1.0,True,https://twitter.com/intent/user?user_id=1578682324438376448
jalaledinham,1572173947604549632,44,112,2022,0.448,True,https://twitter.com/intent/user?user_id=1572173947604549632
KArzgany,1579161235534352384,86,228,2022,0.4717241379310345,True,https://twitter.com/intent/user?user_id=1579161235534352384
asadIR92,1560129147581698050,424,702,2022,0.2973176470588236,True,https://twitter.com/intent/user?user_id=1560129147581698050
Monavarihosein1,1579385125938290689,43,235,2022,0.9613636363636364,True,https://twitter.com/intent/user?user_id=1579385125938290689
hamidCh65238751,1578367218219454464,18,645,2022,1.0,True,https://twitter.com/intent/user?user_id=1578367218219454464
QadamgahiM,1575748506064547840,312,1007,2022,0.5791054313099042,True,https://twitter.com/intent/user?user_id=1575748506064547840
MAhaidari3,1389874524917702658,128,578,2021,0.672093023255814,True,https://twitter.com/intent/user?user_id=1389874524917702658
kahirulIslam8,1579369504793976832,71,279,2022,0.6975,True,https://twitter.com/intent/user?user_id=1579369504793976832
BashashZohre,1432289475879636995,1318,2546,2021,1.0,True,https://twitter.com/intent/user?user_id=1432289475879636995
1992alich1992,1575022259948879874,2006,2453,2022,1.0,True,https://twitter.com/intent/user?user_id=1575022259948879874
hodahoda1369,1214568436283559938,3517,3509,2020,1.0,True,https://twitter.com/intent/user?user_id=1214568436283559938
LadoniPouya,1325621839490666497,57,1250,2020,1.0,True,https://twitter.com/intent/user?user_id=1325621839490666497
MhmdyNrjs,1494668836628537351,234,1246,2022,0.9543829787234044,True,https://twitter.com/intent/user?user_id=1494668836628537351
nargs3133,1577562948796645377,53,463,2022,1.0,True,https://twitter.com/intent/user?user_id=1577562948796645377
mahdi1_313,1578979865738502144,137,626,2022,0.8165217391304347,True,https://twitter.com/intent/user?user_id=1578979865738502144
H1360O,1530083268195979268,273,516,2022,0.338978102189781,True,https://twitter.com/intent/user?user_id=1530083268195979268
13mostafa_,1574749865418133506,55,464,2022,1.0,True,https://twitter.com/intent/user?user_id=1574749865418133506
Mostafa80438415,1222616111079882754,1279,1614,2020,1.0,True,https://twitter.com/intent/user?user_id=1222616111079882754
Hd65hd,1568309045286649864,203,968,2022,0.8541176470588236,True,https://twitter.com/intent/user?user_id=1568309045286649864
314khybr,1511275738292387842,545,1010,2022,0.332967032967033,True,https://twitter.com/intent/user?user_id=1511275738292387842
byzhan4,1456945480584376327,378,873,2021,0.3455145118733509,True,https://twitter.com/intent/user?user_id=1456945480584376327
qrnkrm114,1573250486244937730,37,120,2022,0.5684210526315789,True,https://twitter.com/intent/user?user_id=1573250486244937730
Abootorab11,1511633672423809026,435,1835,2022,0.7575688073394496,True,https://twitter.com/intent/user?user_id=1511633672423809026
Mrssarn110,1486241335812276225,1939,1244,2022,0.9233814432989692,True,https://twitter.com/intent/user?user_id=1486241335812276225
hamed136123,1578292100877238274,53,110,2022,0.3666666666666667,True,https://twitter.com/intent/user?user_id=1578292100877238274
sami92615363,1577952288269910016,344,1572,2022,0.8201739130434783,True,https://twitter.com/intent/user?user_id=1577952288269910016
jahad_tabyeen,1500698008232542208,746,1579,2022,0.3804819277108434,True,https://twitter.com/intent/user?user_id=1500698008232542208
rashide60184188,1579052987128872960,3,25,2022,1.0,True,https://twitter.com/intent/user?user_id=1579052987128872960
narsisr74,1574849034078261249,25,56,2022,0.3876923076923076,True,https://twitter.com/intent/user?user_id=1574849034078261249
saeedn315,1576144678860328960,19,175,2022,1.0,True,https://twitter.com/intent/user?user_id=1576144678860328960
nefsam123,1394912443713957889,453,621,2021,0.2051762114537444,True,https://twitter.com/intent/user?user_id=1394912443713957889
messi1362,1575677378734739457,100,1431,2022,1.0,True,https://twitter.com/intent/user?user_id=1575677378734739457
6200_h,1551576059405017090,94,167,2022,0.3164210526315789,True,https://twitter.com/intent/user?user_id=1551576059405017090
MontazerQaaem,1577784568245112832,56,206,2022,0.6505263157894736,True,https://twitter.com/intent/user?user_id=1577784568245112832
rhgozr313,1550387878693322756,1207,1343,2022,1.0,True,https://twitter.com/intent/user?user_id=1550387878693322756
Amir_naseri69,1518034482556809216,1,94,2022,1.0,True,https://twitter.com/intent/user?user_id=1518034482556809216
__ma__ask,1230179581883121665,1071,1259,2020,1.0,True,https://twitter.com/intent/user?user_id=1230179581883121665
MahdiDanish9,1577348565168537608,26,95,2022,0.6333333333333333,True,https://twitter.com/intent/user?user_id=1577348565168537608
shivashahryary,1499091303526764545,151,275,2022,0.3256578947368421,True,https://twitter.com/intent/user?user_id=1499091303526764545
Nimvartv_ir,1573784817749168128,441,1841,2022,0.7497285067873304,True,https://twitter.com/intent/user?user_id=1573784817749168128
zabanegooya,1041001977596047362,99,346,2018,0.2076,True,https://twitter.com/intent/user?user_id=1041001977596047362
kartel13823413,1578739718275141632,50,753,2022,1.0,True,https://twitter.com/intent/user?user_id=1578739718275141632
anayt_naziri,1576778799584350208,75,638,2022,1.0,True,https://twitter.com/intent/user?user_id=1576778799584350208
omid35rhm,1313604074248589321,1206,1716,2020,1.0,True,https://twitter.com/intent/user?user_id=1313604074248589321
hosna270,1575467292305117187,173,270,2022,0.2793103448275862,True,https://twitter.com/intent/user?user_id=1575467292305117187
Mahdi_a1368,1244291201794224129,2125,2970,2020,1.0,True,https://twitter.com/intent/user?user_id=1244291201794224129
FrybrzBhadry,1575817367229067264,292,2718,2022,1.0,True,https://twitter.com/intent/user?user_id=1575817367229067264
hiyznberg,1577260329498714116,41,199,2022,0.852857142857143,True,https://twitter.com/intent/user?user_id=1577260329498714116
golenarges1212,1550457827088646150,126,524,2022,0.7426771653543307,True,https://twitter.com/intent/user?user_id=1550457827088646150
M_00_ar,1492663227632783363,53,194,2022,0.6466666666666667,True,https://twitter.com/intent/user?user_id=1492663227632783363
zhrsyny2,1567777354218459136,231,462,2022,0.3584482758620689,True,https://twitter.com/intent/user?user_id=1567777354218459136
amiir_esmaeili,1378689768205262854,1413,2304,2021,1.0,True,https://twitter.com/intent/user?user_id=1378689768205262854
2780Omolbanin,1557271331548323843,155,249,2022,0.2873076923076923,True,https://twitter.com/intent/user?user_id=1557271331548323843
GharaviMahmood,1571492863287955456,179,760,2022,0.76,True,https://twitter.com/intent/user?user_id=1571492863287955456
amoali_ir,1338088523245752321,10851,7784,2020,1.0,True,https://twitter.com/intent/user?user_id=1338088523245752321
sedayenaein,1286629896186290177,1358,2828,2020,1.0,True,https://twitter.com/intent/user?user_id=1286629896186290177
yl_ltyf,1575127257860947968,791,3021,2022,0.6865909090909091,True,https://twitter.com/intent/user?user_id=1575127257860947968
SadeghMerdosi,1306495625089998848,2584,3315,2020,1.0,True,https://twitter.com/intent/user?user_id=1306495625089998848
GazyAzmy,1542447202227871752,210,913,2022,0.7788625592417062,True,https://twitter.com/intent/user?user_id=1542447202227871752
S_namdar313,1572728850383093762,354,1065,2022,0.54,True,https://twitter.com/intent/user?user_id=1572728850383093762
MotahariHussain,1562585380729155585,164,793,2022,0.8650909090909089,True,https://twitter.com/intent/user?user_id=1562585380729155585
Nargesss2022,1573307783293845504,176,259,2022,0.2633898305084746,True,https://twitter.com/intent/user?user_id=1573307783293845504
MohammadEnghlbi,1529744644925530112,378,480,2022,0.2279683377308707,True,https://twitter.com/intent/user?user_id=1529744644925530112
MajedehAsadi,1461335334847983625,405,965,2021,0.3565270935960591,True,https://twitter.com/intent/user?user_id=1461335334847983625
AliShagoli,1554649914159906818,333,714,2022,0.3847904191616766,True,https://twitter.com/intent/user?user_id=1554649914159906818
mmd35228762,1575423667831701504,265,590,2022,0.3992481203007519,True,https://twitter.com/intent/user?user_id=1575423667831701504
MohammadtaqiGhu,1578119479623651328,245,893,2022,0.6534146341463415,True,https://twitter.com/intent/user?user_id=1578119479623651328
drsdeh,1379344632509820929,446,926,2021,0.310738255033557,True,https://twitter.com/intent/user?user_id=1379344632509820929
Farnaz9511,1429633956635463681,3252,2669,2021,1.0,True,https://twitter.com/intent/user?user_id=1429633956635463681
AlizafarHossini,1577293459022659587,64,242,2022,0.6701538461538462,True,https://twitter.com/intent/user?user_id=1577293459022659587
Sayebozorgi,1518629400396406785,812,1214,2022,0.2687822878228782,True,https://twitter.com/intent/user?user_id=1518629400396406785
MeMe83669899,1575098934179106822,245,344,2022,0.2517073170731707,True,https://twitter.com/intent/user?user_id=1575098934179106822
erfn15869,1571020357582131202,252,297,2022,0.2113043478260869,True,https://twitter.com/intent/user?user_id=1571020357582131202
hadi_dalir,1573574474905042945,49,158,2022,0.5688000000000001,True,https://twitter.com/intent/user?user_id=1573574474905042945
JwadNhad,1546093067194736641,134,197,2022,0.2626666666666666,True,https://twitter.com/intent/user?user_id=1546093067194736641
BTC_Saves_Us,1219440683456528384,326,2175,2020,0.7981651376146789,True,https://twitter.com/intent/user?user_id=1219440683456528384
HydryAfshyn,1486343053933744135,48,529,2022,1.0,True,https://twitter.com/intent/user?user_id=1486343053933744135
frfwdyya,1577420291042582532,70,461,2022,1.0,True,https://twitter.com/intent/user?user_id=1577420291042582532
SynaTahry,1576697164763467777,35,808,2022,1.0,True,https://twitter.com/intent/user?user_id=1576697164763467777
zhrae1379,1446380906680365082,775,1123,2021,0.2170747422680412,True,https://twitter.com/intent/user?user_id=1446380906680365082
chemist_1365,1576827781383610369,118,322,2022,0.4870588235294119,True,https://twitter.com/intent/user?user_id=1576827781383610369
tatikeeee,1575069352247922690,844,1786,2022,0.3804497041420118,True,https://twitter.com/intent/user?user_id=1575069352247922690
